pair_id,case_id,source_line_no,function_id_a,function_id_b,label,graphcodebert_prediction,llm_bcb_style_prediction,error_type,confidence,failure_category,normalized_category,recommended_route,static_solvability,dynamic_solvability,execution_priority,method_name_a,method_name_b,token_jaccard,strict_clone,bcb_style_clone
2640,5841,5841,2221297,3409084,0,1,0,FP,0.9,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,getURLContent,getRequestContent,0.270833,no,no
2641,5842,5842,9210168,19307120,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,run,sendPost,0.236842,no,no
2642,5844,5844,16550855,16215393,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readPage,importSequences,0.134328,no,no
2643,5846,5846,20210699,5989666,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getTicketsForQueue,postXml,0.107383,no,no
2644,5850,5850,21998571,12171364,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readTwitterFead,getFrameworkFactory,0.122449,no,no
2645,5851,5851,21821404,20210699,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getWebPage,getTicketsForQueue,0.12987,no,no
2646,5853,5853,13439950,10540676,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readRemoteFile,checkForUpgrade,0.109195,no,no
2647,5855,5855,647224,10690321,0,1,0,FP,1.0,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,uploadFile,readData,0.068592,no,no
2648,5856,5856,8983517,4562786,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getUser,GetResponse,0.285714,no,no
2649,5857,5857,13657527,8983517,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getDatasetsList,getUser,0.213333,no,no
2650,5863,5863,14819747,18613870,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copyFile,0.060241,no,no
2651,5864,5864,6890417,7166270,1,0,1,FN,0.85,boilerplate_overlap,boilerplate_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,main,issueCommandToServer,0.130435,no,yes
2652,5868,5868,16215393,12883117,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,importSequences,PhoneSetImpl,0.183333,no,no
2653,5871,5871,9267602,1005107,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,googleImageSearch,0.157303,no,no
2654,5872,5872,6301863,8166767,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,doRawRequest,invoke,0.137931,no,yes
2655,5873,5873,21998571,3631989,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readTwitterFead,run,0.155844,no,no
2656,5876,5876,17999474,22114133,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,low,getZipAsFile,actionPerformed,0.050761,no,no
2657,5877,5877,14819747,22114133,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,main,actionPerformed,0.092409,no,no
2658,5879,5879,8983517,14038176,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getUser,fetchUrl,0.275862,no,no
2659,5881,5881,6301863,1005107,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doRawRequest,googleImageSearch,0.135417,no,no
2660,5882,5882,3584508,14502142,1,0,1,FN,0.95,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,copyResource,copyFile,0.235294,no,yes
2661,5883,5883,3584508,947406,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,copy,0.294118,no,yes
2662,5886,5886,335223,10690321,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readAndRewrite,readData,0.03268,no,no
2663,5889,5889,3584508,536614,1,0,1,FN,0.9,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,copyResource,readAndRewrite,0.1,no,yes
2664,5891,5891,17161805,8588992,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,encode,perform,0.034682,no,no
2665,5897,5897,21821404,1169642,0,1,0,FP,0.9,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,getWebPage,run,0.132867,no,no
2666,5901,5901,9081749,8588992,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,medium,encrypt,perform,0.085714,no,no
2667,5903,5903,17202158,12678045,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readZoneIDs,addQDInformation,0.161905,no,no
2668,5905,5905,18544890,1005108,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,get,googleImageSearch,0.155738,no,no
2669,5910,5910,14819747,10690321,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,main,readData,0.102426,no,no
2670,5912,5912,1169642,22401746,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,run,sendRequest,0.1,no,no
2671,5913,5913,1769771,10690321,0,1,0,FP,0.9,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,low,copyFile,readData,0.052632,no,no
2672,5914,5914,13207437,1005108,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendRequestObjectResponse,googleImageSearch,0.092166,no,no
2673,5916,5916,14617444,18097962,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readUNI,getVersion,0.174603,no,no
2674,5917,5917,350482,12171364,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,getFrameworkFactory,0.197531,no,no
2675,5919,5919,8983517,10212189,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getUser,getXML,0.230769,no,no
2676,5921,5921,6470716,9261777,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,main,main,0.270588,no,yes
2677,5922,5922,19307120,16215393,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendPost,importSequences,0.148148,no,no
2678,5925,5925,1169642,7633336,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,run,executeHttpGet,0.077586,no,no
2679,5926,5926,13666876,22114133,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,transformSingleFile,actionPerformed,0.075893,no,no
2680,5928,5928,13152325,16215393,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,loadExistingAntlibs,importSequences,0.191489,no,no
2681,5932,5932,12171364,22625683,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getFrameworkFactory,downloadModel,0.119048,no,no
2682,5933,5933,22114133,364438,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,actionPerformed,convert,0.082397,no,no
2683,5936,5936,8983517,1005107,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getUser,googleImageSearch,0.153846,no,no
2684,5940,5940,6890417,2465747,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,main,postRequest,0.186916,no,yes
2685,5941,5941,16215393,4562786,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,importSequences,GetResponse,0.205882,no,no
2686,5942,5942,11962480,1005107,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,read,googleImageSearch,0.154545,no,no
2687,5943,5943,22114133,12306305,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,doCopyFile,0.052632,no,no
2688,5944,5944,18097962,13207437,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getVersion,sendRequestObjectResponse,0.091954,no,no
2689,5949,5949,5237257,10690321,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,download,readData,0.04797,no,no
2690,5950,5950,19687456,22114133,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,testReadPerMemberSixSmall,actionPerformed,0.050761,no,no
2691,5953,5953,11475527,18544890,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,addDataFromURL,get,0.222222,no,no
2692,5954,5954,12055086,22114133,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,copyDeleting,actionPerformed,0.057292,no,no
2693,5955,5955,18544890,10547671,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,get,retrieveTemplate,0.186667,no,no
2694,5965,5965,22338097,8588992,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,createMD5,perform,0.086705,no,no
2695,5967,5967,14819747,20019847,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,main,copyFile,0.073171,no,no
2696,5968,5968,14819747,8182932,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,unzip,0.133005,no,no
2697,5974,5974,14688886,160705,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,populateResources,downloadFile,0.11811,no,no
2698,5983,5983,1169642,10547671,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,run,retrieveTemplate,0.158879,no,no
2699,5985,5985,6890417,7143591,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,main,getWebByUrl,0.152,no,yes
2700,5986,5986,18097962,9267602,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getVersion,main,0.306122,no,no
2701,5989,5989,1985677,10547671,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,SRWGuiClient,retrieveTemplate,0.092391,no,no
2702,5990,5990,11475527,8983517,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,addDataFromURL,getUser,0.229508,no,no
2703,5994,5994,21998571,5989666,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readTwitterFead,postXml,0.174757,no,no
2704,5995,5995,6470716,18489832,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,main,downLoadZippedFile,0.158537,no,yes
2705,5996,5996,21821404,22625683,0,1,0,FP,0.9,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,getWebPage,downloadModel,0.106796,no,no
2706,5999,5999,16550855,21016435,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readPage,getFullScreenUrl,0.207317,no,no
2707,6001,6001,6908537,471804,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,login,doVersionCheck,0.177778,no,yes
2708,6004,6004,21979462,7764011,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,downloadURLtoString,readScalarpvviewerDocument,0.096552,no,no
2709,6005,6005,14819747,19687456,0,1,0,FP,0.99,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,testReadPerMemberSixSmall,0.038674,no,no
2710,6006,6006,15241397,10690321,0,1,0,FP,0.85,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,doGet,readData,0.045752,no,no
2711,6007,6007,13152325,12724876,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,loadExistingAntlibs,loadURL,0.134454,no,no
2712,6010,6010,14819747,19096138,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,main,0.123596,no,no
2713,6013,6013,620855,3409084,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,doVersionCheck,getRequestContent,0.134328,no,no
2714,6017,6017,7166270,9450274,1,0,1,FN,0.95,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,issueCommandToServer,seeURLConnection,0.231884,no,yes
2715,6018,6018,21754659,10690321,0,1,0,FP,0.95,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,getButtonSonido,readData,0.062696,no,no
2716,6020,6020,62362,22114133,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,convert,actionPerformed,0.082397,no,no
2717,6021,6021,22022715,8588992,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,digest,perform,0.04023,no,no
2718,6022,6022,3584508,12766394,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,testReadHelloWorldTxt,0.090909,no,yes
2719,6024,6024,10690321,22135199,0,1,0,FP,0.9,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,readData,testCodingEmptyFile,0.0301,no,no
2720,6028,6028,22114133,8182932,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,unzip,0.106667,no,no
2721,6029,6029,19307120,19494842,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,sendPost,callService,0.257576,no,no
2722,6030,6030,22114133,13516684,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,run,0.075893,no,no
2723,6031,6031,10690321,17557289,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,copyFile,0.022472,no,no
2724,6032,6032,22114133,4468255,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,copy,0.127962,no,no
2725,6036,6036,20210699,11334468,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getTicketsForQueue,wordFrequency,0.133858,no,no
2726,6039,6039,7633336,21016435,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,executeHttpGet,getFullScreenUrl,0.122222,no,no
2727,6041,6041,14819747,21824901,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copyExternalResource,0.064327,no,no
2728,6043,6043,17475530,14819747,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,low,testAddLinkToImage,main,0.046154,no,no
2729,6044,6044,2396191,8983517,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,getUser,0.134615,no,no
2730,6046,6046,742465,12171364,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,getFrameworkFactory,0.2,no,no
2731,6048,6048,22418839,7764011,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,handleHandshake,readScalarpvviewerDocument,0.141304,no,no
2732,6049,6049,14819747,20011285,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,copy,0.155556,no,no
2733,6051,6051,665420,21016435,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,getFullScreenUrl,0.19,no,no
2734,6053,6053,16215393,10212189,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,importSequences,getXML,0.227273,no,no
2735,6054,6054,12724876,10547671,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,loadURL,retrieveTemplate,0.190476,no,no
2736,6057,6057,14168494,18891988,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyFile,getFile,0.106557,no,yes
2737,6059,6059,12146394,8588992,0,1,0,FP,0.95,other,other,hybrid_review,partially_solvable,medium,medium,md5Crypt,perform,0.082524,no,no
2738,6061,6061,3401153,620855,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,getHTML,doVersionCheck,0.218391,no,yes
2739,6062,6062,5951610,22875895,1,0,1,FN,0.85,lexical_or_api_overlap,lexical_or_api_overlap,api_abstraction_plus_selective_dynamic,partially_solvable,medium,medium,testNetworkHTTP,readVersion,0.246575,no,yes
2740,6063,6063,6299111,18097962,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,retrieveQ,getVersion,0.278689,no,no
2741,6068,6068,807346,10212189,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,runScript,getXML,0.203704,no,yes
2742,6071,6071,3584508,4118412,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,copyResource,compress,0.193548,no,yes
2743,6076,6076,22114133,8490297,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,copyFile,0.071795,no,no
2744,6078,6078,20028790,1169642,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,setBundleInfoName,run,0.198276,no,no
2745,6079,6079,12678045,160705,0,1,0,FP,0.9,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,addQDInformation,downloadFile,0.133858,no,no
2746,6080,6080,4602568,10690321,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,storeImage,readData,0.040881,no,no
2747,6083,6083,11962480,18097962,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,read,getVersion,0.157895,no,no
2748,6084,6084,7166270,14194234,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,issueCommandToServer,File2String,0.152174,no,yes
2749,6085,6085,8983517,471804,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getUser,doVersionCheck,0.204819,no,no
2750,6087,6087,701029,3409084,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,loadSourceCode,getRequestContent,0.178571,no,no
2751,6090,6090,3801655,22114133,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,actionPerformed,0.084677,no,no
2752,6091,6091,2396191,3631989,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getLinksFromURLFast,run,0.125,no,no
2753,6093,6093,6890417,6908537,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,main,login,0.141593,no,yes
2754,6094,6094,5061606,10690321,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,createSettingsIfNecessary,readData,0.045775,no,no
2755,6096,6096,17475530,10690321,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,testAddLinkToImage,readData,0.030822,no,no
2756,6097,6097,12066447,22114133,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,truncate,actionPerformed,0.101695,no,no
2757,6098,6098,14819747,20924119,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,gzip,0.078652,no,no
2758,6101,6101,5989666,10540676,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,postXml,checkForUpgrade,0.093264,no,no
2759,6104,6104,14819747,21488518,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,createNew,0.072917,no,no
2760,6105,6105,21998571,20602651,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,readTwitterFead,readURL,0.179487,no,no
2761,6106,6106,10690321,20019847,0,1,0,FP,0.95,library_context_missing,library_context_missing,context_recovery_then_dynamic,not_reliably_solvable_static,low,low,readData,copyFile,0.030189,no,no
2762,6108,6108,14819747,19912848,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,main,decodeFileToFile,0.093407,no,no
2763,6110,6110,8983517,3631989,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,getUser,run,0.237288,no,no
2764,6111,6111,471804,12724876,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,loadURL,0.158879,no,no
2765,6114,6114,18793482,20375440,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,modifyApplicationMessage,copyFile,0.138298,no,yes
2766,6117,6117,16550855,2396191,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,readPage,getLinksFromURLFast,0.202381,no,no
2767,6118,6118,10690321,13595251,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,readData,descargarArchivo,0.035971,no,no
2768,6121,6121,11546108,10540676,0,1,0,FP,0.95,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,medium,run,checkForUpgrade,0.131579,no,no
2769,6124,6124,1421557,22114133,0,1,0,FP,0.95,boilerplate_overlap,boilerplate_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,encodeFileToFile,actionPerformed,0.10101,no,no
2770,6125,6125,2521141,10690321,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,low,copy,readData,0.084746,no,no
2771,6126,6126,22844377,21016435,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,scrapeForIsbns,getFullScreenUrl,0.166667,no,no
2772,6127,6127,22441244,10690321,0,1,0,FP,0.99,long_range_semantics,long_range_semantics,static_summary_plus_selective_dynamic,partially_solvable,medium,low,send,readData,0.066998,no,no
2773,6129,6129,19307120,18097962,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,sendPost,getVersion,0.327869,no,no
2774,6130,6130,22114133,6501291,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,actionPerformed,extractFile,0.073298,no,no
2775,6132,6132,21979462,8983517,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,downloadURLtoString,getUser,0.20339,no,no
2776,6136,6136,10690321,21308543,0,1,0,FP,0.9,partial_functionality,partial_functionality,hybrid_review,partially_solvable,medium,low,readData,copyFile,0.026316,no,no
2777,6139,6139,20519261,9450274,1,0,1,FN,0.85,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,medium,readReferenceText,seeURLConnection,0.231884,no,yes
2778,6140,6140,3584508,6379126,1,0,1,FN,0.9,partial_functionality,partial_functionality,subfunction_dynamic_plus_preference,not_reliably_solvable_static,medium,low,copyResource,gerarTutorialPage,0.063492,no,yes
2779,6141,6141,9210168,8983517,0,1,0,FP,0.95,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,run,getUser,0.27027,no,no
2780,6143,6143,22114133,22801734,0,1,0,FP,0.95,library_context_missing,library_context_missing,context_recovery_then_dynamic,not_reliably_solvable_static,low,medium,actionPerformed,setup,0.098814,no,no
2781,6145,6145,350482,16353490,0,1,0,FP,0.9,lexical_or_api_overlap,lexical_or_api_overlap,dynamic_rejection_oracle,solvable_by_better_static,high,high,doVersionCheck,executePost,0.189474,no,no
